,0
4857,https://nyheder.tv2.dk/samfund/2017-07-13-laeger-havde-op-til-4800-patienter-sikkerheden-er-truet
4858,https://nyheder.tv2.dk/samfund/2017-07-27-faerre-bliver-optaget-paa-videregaaende-uddannelser-disse-studier-afviser-flest
4859,https://search.tv2.dk?query=sygeplejerske 2017-07&sort=relevance&page=3
4860,https://search.tv2.dk?query=sygeplejerske 2017-07&sort=relevance&page=5
4861,https://nyheder.tv2.dk/2017-07-20-virkelighedens-walter-white-tidligere-kemilaerer-doemt-for-narkofremstilling
4862,https://nyheder.tv2.dk/samfund/2017-07-14-havde-roedvinsfarvet-urin-fik-ikke-lov-at-se-en-laege
4863,https://nyheder.tv2.dk/udland/2017-07-08-merkel-hylder-politiets-indsats-ved-gadekampe-i-hamborg
4864,https://nyheder.tv2.dk/samfund/2017-07-03-brugte-voksenbleer-efterlades-paa-vejene-det-er-noget-forfaerdeligt-griseri
4865,https://nyheder.tv2.dk/politik/2017-07-31-nyt-forslag-sender-universiteterne-vaek-fra-de-store-byer
4866,https://nyheder.tv2.dk/samfund/2017-07-07-ny-maling-44-procent-vil-have-selvbetalte-rygepauser
4867,https://nyheder.tv2.dk/udland/2017-07-20-quiz-180-dage-i-praesidentstolen-kan-du-gaette-hvad-de-er-gaaet-med
4868,https://sport.tv2.dk/2017-07-18-danske-em-profiler-spiller-i-usa-jeg-vidste-ikke-kvindefodbold-kunne-vaere-saadan
4869,https://nyheder.tv2.dk/samfund/2017-07-06-her-er-uddannelserne-som-faerrest-har-soegt
4870,https://nyheder.tv2.dk/udland/2017-07-02-dreng-kollapsede-af-toerst-og-udmattelse-foran-tv-2-noget-af-det-vaerste-jeg-har
4871,https://search.tv2.dk?query=sygeplejerske 2017-07&sort=relevance&page=4
4872,https://search.tv2.dk?query=sygeplejerske 2017-07&sort=relevance&page=6
4873,https://nyheder.tv2.dk/2017-07-28-forvirret-faa-svar-paa-fem-typiske-spoergsmaal-om-standbypladser
4874,https://nyheder.tv2.dk/lokalt/2017-07-05-to-hajer-fundet-samme-dag-fagfolk-leder-efter-svar
4875,https://livsstil.tv2.dk/sundhed/2017-07-01-kronisk-syg-klarer-behandlingen-selv-og-foeler-sig-mere-rask
4876,https://nyheder.tv2.dk/samfund/2017-07-06-faldt-10-meter-i-dyb-kloeft-svensk-mand-doed-dansker-er-paa-sygehuset
4877,https://nyheder.tv2.dk/lokalt/2017-07-28-busser-fanget-i-razzia-igen-i-dag-fire-busser-mister-nummerpladerne
4878,https://nyheder.tv2.dk/samfund/2017-07-08-tog-test-og-fik-fjernet-raske-bryster-men-hun-fraraader-datteren-at-goere-det
4879,https://search.tv2.dk?query=sygeplejerske 2017-07&sort=relevance&page=5
4880,https://nyheder.tv2.dk/lokalt/2017-03-06-politiet-advarer-tricktyv-udgiver-sig-for-at-vaere-sygeplejerske
4881,https://nyheder.tv2.dk/politik/2017-02-10-sygeplejersker-klagede-over-forhold-paa-ny-politiskole
4882,https://nyheder.tv2.dk/2017-08-13-tv-2-livecenter
4883,https://nyheder.tv2.dk/video/dXJuOnR2MjpjbXM6YnJpZ2h0Y292ZTp2aWRlbzo2MzA4OTYyNzkzMTEy
4884,https://nyheder.tv2.dk/2017-10-02-skyderi-i-las-vegas
4885,https://nyheder.tv2.dk/udland/2017-08-28-tysk-sygeplejerske-anklages-for-84-mord
4886,https://nyheder.tv2.dk/samfund/2017-03-19-laeger-uden-graenser-lod-ebola-laege-doe-det-var-en-ekstrem-situation
4887,http://nyheder.tv2.dk/lokalt/2017-02-25-hospitals-video-deles-igen-og-igen
4888,https://nyheder.tv2.dk/samfund/2017-09-14-se-listen-her-er-de-mest-og-mindst-trovaerdige-faggrupper-i-danmark
4889,https://nyheder.tv2.dk/samfund/2017-11-02-akuttelefonen-1813-underbemander-konsekvent-i-vagtplaner
4890,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=2
4891,https://nyheder.tv2.dk/samfund/2017-11-02-akuttelefonen-1813-underbemander-konsekvent-i-vagtplaner
4892,https://nyheder.tv2.dk/krimi/2017-08-13-to-tilfaeldige-maend-skudt-politiet-fik-hjaelp-af-vidne
4893,https://vejr.tv2.dk/2017-12-03-aarets-eneste-supermaane-kan-ses-soendag-aften
4894,https://nyheder.tv2.dk/politik/2017-01-31-efter-haard-kritik-partier-aendrer-udskaeldt-uddannelsesloft
4895,https://nyheder.tv2.dk/2017-08-19-se-billederne-pride-parade-rammer-koebenhavn
4896,https://livsstil.tv2.dk/sundhed/2017-04-09-da-han-faar-at-vide-at-han-skal-doe-siger-han-til-mig-at-han-godt-kunne-taenke
4897,https://nyheder.tv2.dk/udland/2017-08-07-libysk-kystvagt-ngoer-bringer-migranter-i-fare
4898,https://nyheder.tv2.dk/business/2017-01-26-kommunerne-har-faaet-nok-af-kmds-milliardforsinkelse-noedplan-aktiveret
4899,https://nyheder.tv2.dk/samfund/2017-11-18-lastbilulykke-skaber-koe-paa-motorvej
4900,https://nyheder.tv2.dk/lokalt/2017-08-30-aegtepar-anmelder-laeger-for-vold
4901,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=1
4902,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=3
4903,https://nyheder.tv2.dk/samfund/2017-07-07-ny-maling-44-procent-vil-have-selvbetalte-rygepauser
4904,https://nyheder.tv2.dk/lokalt/2017-12-10-mand-jagtet-rundt-paa-rasteplads-og-stukket-ned
4905,https://sport.tv2.dk/fodbold/2017-02-13-tidligere-ob-maalmand-i-haardt-angreb-stjerne-tog-i-byen-foer-aarets-vigtigste
4906,https://nyheder.tv2.dk/politik/2017-08-25-blog-endelig-kan-vi-afskaffe-de-aarlige-sparekrav-til-sygehusene
4907,https://sport.tv2.dk/haandbold/2017-05-10-hovedskade-tvinger-landsholdstalent-til-at-stoppe-karrieren
4908,https://nyheder.tv2.dk/lokalt/2017-08-24-blog-skipper-til-df-drop-skatteaftalen-og-lad-os-goere-noget-for-de-aeldre
4909,https://sport.tv2.dk/fodbold/2017-08-06-test-dig-selv-hvor-godt-kender-du-det-danske-landshold
4910,https://nyheder.tv2.dk/politik/2017-08-28-s-vil-slojfe-produktivitetskrav-til-sygehusene-naeste-ar
4911,https://nyheder.tv2.dk/politik/2017-08-29-radikale-advarer-mod-nyt-stramt-styringssystem-af-sygehuse
4912,http://tv.tv2.dk/video/RnJhbmswMWNiYXI
4913,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=2
4914,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=4
4915,https://nyheder.tv2.dk/udland/2017-08-14-mange-flygtninge-vender-hjem-til-aleppo
4916,https://nyheder.tv2.dk/politik/2017-08-09-blog-fjern-skruetvingen-fra-vores-sygehuse
4917,https://nyheder.tv2.dk/samfund/2017-08-07-utraenede-og-umiddelbare-em-kvinder-tager-danmark-med-storm
4918,https://nyheder.tv2.dk/samfund/2017-08-18-10000-unge-til-drukfest-ekstra-personale-indkaldt-paa-skadestue
4919,https://nyheder.tv2.dk/samfund/2017-08-02-3-aarig-hjerneskadet-efter-helt-normal-operation
4920,https://nyheder.tv2.dk/udland/2017-08-14-nordkoreas-nye-missiler-tog-verden-paa-sengen-stammer-de-fra-en-fabrik-i
4921,https://sport.tv2.dk/tennis/2017-08-13-wozniacki-er-ligeglad-med-finalekompleks
4922,https://sport.tv2.dk/fodbold/2017-08-03-quiz-kan-du-gaette-hvilken-uddannelse-de-danske-em-stjerner-har
4923,https://underholdning.tv2.dk/kendte/2017-09-05-michael-falch-paa-vej-med-ny-bog-har-snydt-doeden-tre-gange
4924,https://nyheder.tv2.dk/lokalt/2017-08-08-105-aarig-foedselar-med-en-saadan-familie-kan-det-kun-vaere-godt
4925,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=3
4926,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=5
4927,https://nyheder.tv2.dk/samfund/2017-08-11-passagerer-betalte-dobbelt-for-dsb-billetter
4928,https://sport.tv2.dk/fodbold/2017-08-03-stor-ros-fra-keeperen-harder-er-taet-paa-at-vaere-verdens-bedste
4929,https://nyheder.tv2.dk/samfund/2017-08-14-de-yngre-medarbejdere-er-mest-stressede
4930,https://nyheder.tv2.dk/krimi/2017-08-09-voldsoffer-blev-slaet-i-hovedet-og-overhaeldt-med-benzin
4931,https://nyheder.tv2.dk/krimi/2017-08-16-politiet-opretter-ny-visitationszone-i-koebenhavn-efter-skyderi
4932,https://nyheder.tv2.dk/krimi/2017-08-24-tredje-gang-han-tog-stoffer-gik-det-galt
4933,https://livsstil.tv2.dk/rejser/2017-08-09-har-du-ogsaa-undret-dig-det-betyder-ding-lydene-i-flykabinen
4934,https://nyheder.tv2.dk/video/MDcwNWVtbHlpbnN0aXR1aW9uZXI
4935,https://search.tv2.dk?query=sygeplejerske 2017-08&sort=relevance&page=4
4936,https://nyheder.tv2.dk/lokalt/2017-08-30-aegtepar-anmelder-laeger-for-vold
4937,https://nyheder.tv2.dk/business/2017-09-05-god-sommer-for-sas-fordobler-naesten-overskuddet
4938,https://nyheder.tv2.dk/samfund/2017-07-06-91539-unge-krydser-fingre-her-er-de-10-mest-populaere-uddannelser
4939,https://nyheder.tv2.dk/2017-02-08-overblik-saa-mange-kvinder-er-der-paa-de-mest-populaere-uddannelser
4940,https://nyheder.tv2.dk/udland/2017-09-29-usa-advarer-mod-cuba-rejser-efter-horetab-og-hjerneskader
4941,https://tv.tv2.dk/go/2017-09-27-produktliste-efteraarssko-vist-i-go-morgen-danmark-1-oktober-2017
4942,https://nyheder.tv2.dk/samfund/2017-02-20-agnes-har-haeklet-1000-blaeksprutter-til-for-tidligt-foedte-boern
4943,https://underholdning.tv2.dk/kendte/2017-06-03-ariana-grande-overrasker-boerneofre-paa-hospitaler-efter-terrorangreb
4944,https://sport.tv2.dk/tennis/2017-12-03-wozniacki-sigter-mod-foerstepladsen
4945,https://nyheder.tv2.dk/samfund/2017-05-08-hospital-oversa-braekket-ryg-og-tvang-patient-pa-benene
4946,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=2
4947,https://nyheder.tv2.dk/samfund/2017-05-08-hospital-oversa-braekket-ryg-og-tvang-patient-pa-benene
4948,https://nyheder.tv2.dk/udland/2017-06-18-rekordlavt-antal-vaelgere-kan-skaemme-marcrons-knusende-sejr
4949,https://nyheder.tv2.dk/krimi/2017-05-19-savnet-23-aarig-fundet-doed-i-aalborg-havn
4950,https://nyheder.tv2.dk/penge/2017-04-14-jette-har-sparet-for-meget-op-det-koster-hende-penge
4951,https://nyheder.tv2.dk/samfund/2017-10-16-live-foelg-med-i-naesehornets-foedsel
4952,https://nyheder.tv2.dk/udland/2017-08-14-nordkoreas-nye-missiler-tog-verden-paa-sengen-stammer-de-fra-en-fabrik-i
4953,https://nyheder.tv2.dk/2017-01-29-troels-kloevedal-haedret-med-staaende-bifald
4954,https://nyheder.tv2.dk/samfund/2017-09-14-se-listen-her-er-de-mest-og-mindst-trovaerdige-faggrupper-i-danmark
4955,https://nyheder.tv2.dk/samfund/2017-07-06-faldt-10-meter-i-dyb-kloeft-svensk-mand-doed-dansker-er-paa-sygehuset
4956,https://nyheder.tv2.dk/politik/2017-09-21-blog-lad-os-nu-give-sundheden-et-noedvendigt-loeft
4957,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=1
4958,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=3
4959,https://nyheder.tv2.dk/udland/2017-06-07-fodboldfan-gik-til-angreb-paa-terrorister-fanden-tage-jer-jeg-er-millwall
4960,https://nyheder.tv2.dk/lokalt/2017-09-25-tusinder-har-delt-frustreret-laeges-opraab-paa-facebook
4961,https://underholdning.tv2.dk/2017-04-06-forfatter-til-det-afsloerende-brev-jeg-kunne-ikke-staa-inde-for-det-som-menneske
4962,https://nyheder.tv2.dk/business/2017-09-28-danskernes-formuer-slaar-nye-rekorder-saa-meget-er-vi-blevet-rigere
4963,https://underholdning.tv2.dk/2017-05-08-det-ser-du-ikke-paa-tv-beboer-koert-til-laegen-af-frygt-for-blodforgiftning
4964,https://nyheder.tv2.dk/udland/2017-09-03-megabombe-fra-anden-verdenskrig-rydder-frankfurts-gader
4965,https://nyheder.tv2.dk/udland/2017-09-11-30-kvaestet-ved-togsammenstoed-i-schweiz
4966,https://nyheder.tv2.dk/samfund/2017-09-14-de-taber-stort-paa-trovaerdigheden-og-det-nager-formanden-for-folketinget
4967,https://nyheder.tv2.dk/udland/2017-09-21-eus-udenrigschef-iran-overholder-atomaftalen
4968,http://nyheder.tv2.dk/lokalt/2017-09-15-flere-koebenhavnske-skoler-vil-goere-elevernes-skoledag-kortere
4969,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=2
4970,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=4
4971,https://nyheder.tv2.dk/samfund/2017-09-24-unge-storrygende-kvinder-oger-risikoen-for-brystkraeft
4972,https://sport.tv2.dk/fodbold/2017-09-30-hegn-kollapset-under-fodboldkamp-fem-alvorligt-skadet
4973,https://nyheder.tv2.dk/samfund/2017-09-14-de-anses-som-nutidens-rockstjerner-men-mangler-trovaerdighed-ifoelge-danskerne
4974,https://nyheder.tv2.dk/samfund/2017-09-22-rigshospitalet-faar-patienter-til-at-bevaege-sig-mere-med-motiverende-smser
4975,http://nyheder.tv2.dk/udland/2017-09-04-prins-william-og-hertuginde-kate-venter-deres-tredje-barn
4976,https://nyheder.tv2.dk/politik/2017-09-11-blog-det-skulle-vaere-saa-skidt-og-saa-det-faktisk-godt
4977,https://nyheder.tv2.dk/udland/2017-09-01-annoncebudget-for-obamacare-bliver-skaret-90-procent
4978,https://nyheder.tv2.dk/udland/2017-09-19-bankkunder-doemt-for-at-ignorere-doeende-mand-haevede-bare-deres-penge-og-gik
4979,https://nyheder.tv2.dk/samfund/2017-09-21-7-aarig-doede-i-svoemmehal-df-kraever-minister-ind-i-sagen
4980,https://sport.tv2.dk/cykling/2017-09-20-fuldfoerte-vm-med-aabne-koedsaar-og-tilbragte-18-aars-foedselsdag-paa-hospitalet
4981,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=3
4982,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=5
4983,https://sport.tv2.dk/cykling/2017-09-20-fuldfoerte-vm-med-aabne-koedsaar-og-tilbragte-18-aars-foedselsdag-paa-hospitalet
4984,https://nyheder.tv2.dk/politik/2017-09-26-blog-klimakampen-er-ikke-barnligt-fnidder-ellemann-jensen
4985,https://livsstil.tv2.dk/sundhed/2017-06-16-lever-i-smertehelvede-efter-fedmeoperation-maa-tage-44-piller-om-dagen
4986,https://nyheder.tv2.dk/2017-09-13-hvad-synes-du-om-artiklens-format-2
4987,https://nyheder.tv2.dk/krimi/2017-09-15-27-arig-idomt-forvaringsdom-for-drab-pa-politibetjent
4988,http://nyheder.tv2.dk/lokalt/2017-09-26-skolefodboldkamp-endte-i-vold-og-stenkast-mod-politibil?utm_source=mitnyt&utm_medium=feed&utm_campaign=mitnyt16
4989,https://nyheder.tv2.dk/udland/2017-09-23-blev-kendt-for-magisk-ild-nu-skal-de-vaerne-om-det-tyske-valg
4990,https://nyheder.tv2.dk/samfund/2017-09-28-anklaget-for-vold-mod-anbragte-boern-jeg-staar-til-ridderkorset
4991,https://nyheder.tv2.dk/samfund/2017-09-04-et-ekstra-tryk-kan-nu-bringe-dig-forrest-i-koeen-til-laegevagten
4992,https://underholdning.tv2.dk/kendte/2017-09-05-michael-falch-paa-vej-med-ny-bog-har-snydt-doeden-tre-gange
4993,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=4
4994,https://underholdning.tv2.dk/kendte/2017-09-05-michael-falch-paa-vej-med-ny-bog-har-snydt-doeden-tre-gange
4995,https://search.tv2.dk?query=sygeplejerske 2017-09&sort=relevance&page=5
4996,https://nyheder.tv2.dk/krimi/2017-05-18-doemt-for-fire-drabsforsoeg-her-er-straffen-til-32-aarig-sygeplejerske
4997,https://nyheder.tv2.dk/krimi/2017-06-02-sygeplejerskes-drabssag-kommer-ikke-for-hojesteret
4998,https://livsstil.tv2.dk/sundhed/2017-04-14-danske-sygeplejersker-hyldet-i-hele-verden-stor-respekt
4999,https://nyheder.tv2.dk/samfund/2017-10-04-glade-laeger-og-sygeplejersker-siger-farvel-til-produktivitetskrav
5000,https://nyheder.tv2.dk/video/U1RueVNwZWFr
5001,https://nyheder.tv2.dk/samfund/2017-10-10-laege-blev-doemt-efter-patients-doed-nu-slaar-en-raekke-kollegaer-i-bordet
5002,https://nyheder.tv2.dk/krimi/2017-01-31-cyklist-er-dod-efter-ulykke-ved-folkeskole
5003,https://nyheder.tv2.dk/lokalt/2017-01-15-nye-takster-lea-mister-sin-rabat-mens-hun-venter-paa-pendlerkortet
5004,https://nyheder.tv2.dk/samfund/2017-10-14-influenzavaccination-har-aldrig-vaeret-lettere-alligevel-vaelger-halvdelen-det
5005,https://underholdning.tv2.dk/video/MTgwNXN5Z2ZvcnN2YXJlcg
5006,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=2
5007,https://underholdning.tv2.dk/video/MTgwNXN5Z2ZvcnN2YXJlcg
5008,https://nyheder.tv2.dk/2017-06-19-prostataskole-goer-patienter-gladere-og-staerkere
5009,https://nyheder.tv2.dk/politik/2017-07-11-regeringspartier-uenige-skal-omdiskuteret-fradrag-sloejfes
5010,https://nyheder.tv2.dk/lokalt/2017-12-06-forsvundet-borgmesterkaede-er-fundet-den-var-laant-ud
5011,https://nyheder.tv2.dk/politik/2017-01-03-nye-love-og-regler-traadte-i-kraft-ved-nytaar-faa-overblikket-her
5012,https://nyheder.tv2.dk/politik/2017-01-31-efter-haard-kritik-partier-aendrer-udskaeldt-uddannelsesloft
5013,https://nyheder.tv2.dk/politik/2017-01-05-soeren-espersen-i-hidsig-grise-debat-med-poul-madsen-har-du-spist-ti-stykker
5014,https://nyheder.tv2.dk/samfund/2017-10-18-eksperter-musikterapi-kan-reducere-forbruget-af-medicin-til-demensramte
5015,http://nyheder.tv2.dk/politik/2017-10-27-blog-glem-skattelettelser-vi-har-langt-stoerre-udfordringer
5016,https://nyheder.tv2.dk/udland/2017-06-28-fly-fik-ekstra-passager-om-bord-i-luften
5017,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=1
5018,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=3
5019,https://nyheder.tv2.dk/samfund/2017-10-26-mor-doemt-for-drabsforsoeg-nu-vil-politikere-kaempe-for-foraeldremyndighed-til
5020,https://nyheder.tv2.dk/2017-10-02-skyderi-i-las-vegas
5021,https://nyheder.tv2.dk/politik/2017-07-31-nyt-forslag-sender-universiteterne-vaek-fra-de-store-byer
5022,https://sport.tv2.dk/tennis/2017-08-13-wozniacki-er-ligeglad-med-finalekompleks
5023,https://nyheder.tv2.dk/udland/2017-10-13-aeldre-kvinde-fra-plejehjem-frygtes-draebt-af-krokodille
5024,https://nyheder.tv2.dk/samfund/2017-03-09-forening-helt-i-orden-at-faa-ny-kaereste-mens-din-syge-partner-er-i-live
5025,https://nyheder.tv2.dk/politik/2017-10-27-blog-frit-valg-til-syge-og-aeldre
5026,https://nyheder.tv2.dk/samfund/2017-09-21-7-aarig-doede-i-svoemmehal-df-kraever-minister-ind-i-sagen
5027,https://nyheder.tv2.dk/udland/2017-08-14-nordkoreas-nye-missiler-tog-verden-paa-sengen-stammer-de-fra-en-fabrik-i
5028,https://underholdning.tv2.dk/kendte/2017-10-03-tom-petty-doed-det-er-forfaerdelige-oedelaeggende-nyheder
5029,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=2
5030,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=4
5031,https://nyheder.tv2.dk/lokalt/2017-07-05-to-hajer-fundet-samme-dag-fagfolk-leder-efter-svar
5032,https://nyheder.tv2.dk/samfund/2017-10-13-professor-om-gyldne-haandtryk-til-fyrede-kommunalchefer-de-skal-ud-paa-roev-og
5033,https://nyheder.tv2.dk/samfund/2017-02-09-sind-formand-chokeret-over-at-det-ser-saa-galt-ud
5034,https://nyheder.tv2.dk/politik/2017-11-01-df-vil-goere-det-svaerere-at-blive-skilt-og-flere-partier-bakker-op
5035,https://nyheder.tv2.dk/politik/2017-05-08-joachim-b-svarer-igen-efter-loenkritik-de-er-ekstremt-daarlige-til-at-forhandle
5036,https://nyheder.tv2.dk/samfund/2017-10-26-mor-doemt-for-firdobbelt-drabsforsoeg-far-kan-ikke-faa-den-fulde
5037,https://underholdning.tv2.dk/2017-03-29-endnu-en-beboer-traekker-sig-fra-hjem-til-gaarden-jeg-vil-ikke-laengere-gaa-paa-kompromis
5038,https://nyheder.tv2.dk/2017-10-09-catalansk-uafhaengighedsbevaegelse-saadan-skal-vores-land-se-ud
5039,https://tv.tv2.dk/knaek-cancer/2017-10-11-her-kan-du-moede-knaek-cancer-disse-byer-besoeges
5040,https://nyheder.tv2.dk/samfund/2017-10-16-fakta-tre-ud-af-fire-hjertestop-sker-derhjemme
5041,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=3
5042,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=5
5043,https://nyheder.tv2.dk/2017-10-09-catalansk-uafhaengighedsbevaegelse-saadan-skal-vores-land-se-ud
5044,https://tv.tv2.dk/knaek-cancer/2017-10-11-her-kan-du-moede-knaek-cancer-disse-byer-besoeges
5045,https://nyheder.tv2.dk/samfund/2017-10-16-fakta-tre-ud-af-fire-hjertestop-sker-derhjemme
5046,https://nyheder.tv2.dk/samfund/2017-10-16-live-foelg-med-i-naesehornets-foedsel
5047,https://nyheder.tv2.dk/krimi/2017-10-07-peter-madsens-forsvarer-efter-nye-fund-sagen-skal-afgoeres-i-retten-ikke-i-pressen
5048,https://nyheder.tv2.dk/udland/2017-10-25-amnesty-retssag-mod-rettighedskaempere-er-politisk-motiveret
5049,https://tv.tv2.dk/knaek-cancer/2017-10-23-retorik-om-sygdom-splitter-selvom-hun-doede-af-kraeft-er-hun-ikke-en-taber
5050,https://nyheder.tv2.dk/politik/2017-10-14-nyrepatienter-kan-snart-fa-organer-fra-anonyme-donorer
5051,https://livsstil.tv2.dk/2017-10-16-roerte-cecilie-froekjaer-til-taarer-i-tv-program-nu-har-han-sat-et-nyt-vildt-maal
5052,https://nyheder.tv2.dk/2017-10-29-5-aarigs-medicin-koster-to-millioner-om-aaret-men-andre-boern-faar-ikke-muligheden
5053,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=4
5054,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=6
5055,https://nyheder.tv2.dk/2017-10-19-kassen-med-krudt-faldt-40-cm-eksplosionen-maalte-22-paa-richterskalaen
5056,https://tv.tv2.dk/knaek-cancer/2017-10-21-deres-bryllup-roerte-tusindvis-af-tv-seere-nu-kaemper-hun-med-savnet
5057,https://tv.tv2.dk/knaek-cancer/2017-10-16-husker-du-drengen-der-fik-christopher-til-at-knaekke-sammen-paa-tv-saadan
5058,https://nyheder.tv2.dk/2017-10-05-joergen-vesterby-historien-om-en-mands-oenske-om-at-doe
5059,https://omtv2.tv2.dk/nyheder/2017/10/knaek-cancer-paa-tur-til-fire-danske-byer/
5060,https://nyheder.tv2.dk/2017-10-11-er-for-farlig-til-at-blive-lukket-ud-men-alligevel-droemmer-han-om-at-blive-fri-paa-sin
5061,https://livsstil.tv2.dk/2017-10-13-som-24-aarig-blev-han-lam-fra-brystet-og-ned-nu-vil-han-gaa-til-toppen-af-rundetaarn
5062,https://nyheder.tv2.dk/lokalt/2019-01-30-ukvemsord-og-vold-er-blevet-en-del-af-hverdagen-paa-sygehusene?cid=_soco%3Atw%3A4%3Anews%3A%3A%3A
5063,https://tv.tv2.dk/video/aWVScUpndm90bHBUTUF3V1JYa05PTmt4T1ZNMVdSOW4
5064,https://search.tv2.dk?query=sygeplejerske 2017-10&sort=relevance&page=5
5065,https://nyheder.tv2.dk/krimi/2017-05-17-sygeplejerske-frifindes-for-drab-skyldig-i-fire-drabsforsoeg
5066,https://nyheder.tv2.dk/krimi/2017-03-06-nyt-voldsomt-overfald-paa-ansat-paa-psykiatrisk-hospital
5067,https://nyheder.tv2.dk/politik/2017-01-15-tidligere-venstre-minister-i-kritik-af-uddannelsesloft-jeg-kan-blive-noget-saa
5068,https://nyheder.tv2.dk/tech/2017-11-04-sygeplejerske-skaffede-ny-emoji-saadan-gjorde-hun
5069,https://nyheder.tv2.dk/politik/2017-01-15-blog-systembevarer-eller-regelforenkler
5070,https://livsstil.tv2.dk/2017-01-11-pauline-er-ked-af-sin-mave-det-ligner-et-par-store-testikler
5071,https://sport.tv2.dk/video/bGluZXNqZW5zZW4
5072,https://nyheder.tv2.dk/krimi/2017-11-27-anklager-kundby-pigen-har-ingen-samvittighedsmaessig-stopklods
5073,https://nyheder.tv2.dk/samfund/2017-04-03-din-baby-graeder-formentligt-mindre-end-babyer-fra-andre-lande
5074,https://nyheder.tv2.dk/krimi/2017-07-17-aegtepar-overrasket-af-tyve-pa-rasteplads-to-biler-efterlyses
5075,https://search.tv2.dk?query=sygeplejerske 2017-11&sort=relevance&page=2
5076,https://nyheder.tv2.dk/krimi/2017-07-17-aegtepar-overrasket-af-tyve-pa-rasteplads-to-biler-efterlyses
5077,https://nyheder.tv2.dk/politik/2017-04-22-samuelsen-forsvarer-thyra-frank-rend-mig-et-vist-sted-med-jeres
5078,https://nyheder.tv2.dk/lokalt/2017-11-23-strikkende-patienter-giver-toej-til-hjemloese
5079,https://nyheder.tv2.dk/krimi/2017-06-23-dansker-anholdt-i-spanien-for-millionsvindel
5080,http://nyheder.tv2.dk/udland/2017-09-04-prins-william-og-hertuginde-kate-venter-deres-tredje-barn
5081,https://nyheder.tv2.dk/lokalt/2017-01-24-kloakdaeksel-fjernet-bilist-mistede-kontrollen-over-bilen
5082,https://nyheder.tv2.dk/krimi/2017-05-08-tricktyv-udgav-sig-for-at-vaere-laege
5083,http://nyheder.tv2.dk/lokalt/2017-11-15-kort-tid-foer-regionsraadsvalget-df-traekker-sig-fra-blaat-samarbejde-og-flirter?cid=tv2.dk:Kort%20tid%20f%C3%B8r%20regionsr%C3%A5dsvalget%3A%20DF%20tr%C3%A6kker%20sig%20fra%20bl%C3%A5t%20samarbejde%20og%20flirter%20med%20Socialdemokratiet:article
5084,https://nyheder.tv2.dk/udland/2017-02-05-usa-ekspert-overrasket-over-trump-interview-mindes-ikke-foer-at-have-hoert-dette
5085,https://nyheder.tv2.dk/lokalt/2017-01-10-tilde-truet-med-haevnporno-noegenbilleder-var-det-rene-fup?utm_source=Twitter&utm_campaign=tv2newsdk&utm_medium=Social&utm_source=Facebook&utm_campaign=TV2Livsstil&utm_medium=Social&utm_SF=sf50198518&sf50198518=1
5086,https://search.tv2.dk?query=sygeplejerske 2017-11&sort=relevance&page=1
5087,https://search.tv2.dk?query=sygeplejerske 2017-11&sort=relevance&page=3
5088,https://nyheder.tv2.dk/lokalt/2017-01-10-tilde-truet-med-haevnporno-noegenbilleder-var-det-rene-fup?utm_source=Twitter&utm_campaign=tv2newsdk&utm_medium=Social&utm_source=Facebook&utm_campaign=TV2Livsstil&utm_medium=Social&utm_SF=sf50198518&sf50198518=1
5089,https://sport.tv2.dk/oevrig-sport/2017-01-07-et-stort-sportsaar-er-i-gang-her-er-de-10-stoerste-danske-profiler
5090,https://nyheder.tv2.dk/samfund/2017-11-02-akuttelefonen-1813-underbemander-konsekvent-i-vagtplaner
5091,https://nyheder.tv2.dk/politik/2017-10-14-nyrepatienter-kan-snart-fa-organer-fra-anonyme-donorer
